"Node","In_Degree","Out_Degree","Total_Degree","Betweenness"
"Renal_artery_dissection",0,1,1,0
"Renal_artery_occlusion",0,1,1,0
"Renal_function",0,1,1,0
"Renin_REN",0,1,1,0
"Repeat_Expansion_Disease",0,1,1,0
"Resistant_bacteria",0,1,1,0
"Respiratory_Distress_Syndrome_Newborn",0,1,1,0
"Respiratory_complication",0,1,1,0
"Respiratory_physiology",0,1,1,0
"Respiratory_syncytial_virus",0,1,1,0
"Respiratory_syncytial_virus_bronchiolitis",0,1,1,0
"Retinoids",0,1,1,0
"Retroviridae",0,1,1,0
"Rheumatism",0,1,1,0
"Rhinovirus",0,1,1,0
"Rhizobium_radiobacter",0,1,1,0
"Rifampin",0,1,1,0
"Ring_device",0,1,1,0
"Rocuronium",0,1,1,0
"Rotator_cuff_syndrome",0,1,1,0
"Rotavirus_Infections",0,1,1,0
"Rous_sarcoma_virus",0,1,1,0
"Rupture_Spontaneous",0,1,1,0
"Ryanodine",0,1,1,0
"S6c_sarafotoxin",0,1,1,0
"SARS_coronavirus",0,1,1,0
"SLC25A29",0,1,1,0
"Salicylic_Acid",0,1,1,0
"Salmonella_typhimurium",0,1,1,0
"Sarcopenia",0,1,1,0
"Scleroderma",0,1,1,0
"Secondary_amyloidosis",0,1,1,0
"Secondary_infection",0,1,1,0
"Sediment",0,1,1,0
"Selenite",0,1,1,0
"Sepsis_of_the_newborn",0,1,1,0
"Bronchial_Spasm",1,0,1,0
"Severe_diarrhea",0,1,1,0
"Severe_malnutrition",0,1,1,0
"Shigella_Infections",0,1,1,0
"Shock_Toxic",0,1,1,0
"Silicosis",0,1,1,0
"Silver",0,1,1,0
"Simian_virus_40",0,1,1,0
"Sincalide",0,1,1,0
"Sinus_rhythm",0,1,1,0
"Sirolimus_substance",0,1,1,0
"Excessive_daytime_somnolence",1,0,1,0
"Sleep_Fragmentation",1,0,1,0
"Snake_Bites",0,1,1,0
"Hyperosmolality",1,0,1,0
"Myalgia",1,0,1,0
"Sodium_Chloride_Dietary",0,1,1,0
"Sodium_Fluoride",0,1,1,0
"Sodium_Urate_Monohydrate",0,1,1,0
"Soil",0,1,1,0
"Solvents",0,1,1,0
"Somatic_mutation",0,1,1,0
"Somatotropin",0,1,1,0
"Spermatic_Cord_Torsion",0,1,1,0
"Radiculopathy",1,0,1,0
"Femur_Head_Necrosis",1,0,1,0
"Necrosis_Avascular_of_Femur_Head",1,0,1,0
"Stillbirth",0,1,1,0
"Stimulant",0,1,1,0
"Nystagmus",1,0,1,0
"Streptococcus_Group_B",0,1,1,0
"Albinism",1,0,1,0
"Diabetic_Neuralgia",1,0,1,0
"Diabetic_cataract",1,0,1,0
"Diabetic_peripheral_neuropathy",1,0,1,0
"diabetic",1,0,1,0
"Submersion",0,1,1,0
"Mood_Disorders",1,0,1,0
"Succinylcholine",0,1,1,0
"Sudden_Cardiac_Arrest",0,1,1,0
"Sudden_infant_death_syndrome",0,1,1,0
"Sufentanil",0,1,1,0
"Sulfides",0,1,1,0
"Sulfonic_Acids",0,1,1,0
"Sumatriptan",0,1,1,0
"Superantigens",0,1,1,0
"Superinfection",0,1,1,0
"Supplementation",0,1,1,0
"Supraventricular_tachycardia",0,1,1,0
"Surgical_fistula",0,1,1,0
"Surgical_sutures",0,1,1,0
"Synucleins",0,1,1,0
"Systemic_infection",0,1,1,0
"TAC1_gene_TAC1",0,1,1,0
"TARDBP",0,1,1,0
"TLE5_gene_AES",0,1,1,0
"TNF",0,1,1,0
"TNFRSF10B_gene_TNFRSF10B",0,1,1,0
"TNFRSF6_gene_FAS",0,1,1,0
"Leukocyte_Rolling",1,0,1,0
"Lipolysis",1,0,1,0
"cell_invasion",1,0,1,0
"endothelial_cell_activation",1,0,1,0
"Tachykinin",0,1,1,0
"Tears_body_substance",0,1,1,0
"Temporal_Arteritis",0,1,1,0
"Tendinopathy",0,1,1,0
"Tension_pneumothorax",0,1,1,0
"Teratogens",0,1,1,0
"Terminal_illness",0,1,1,0
"Benign_Prostatic_Hyperplasia",1,0,1,0
"Prostatic_hypertrophy",1,0,1,0
"Spermatogenesis",1,0,1,0
"Tetanus",0,1,1,0
"Tetracapsuloides_bryosalmonae",0,1,1,0
"Tetrachlorodibenzodioxin",0,1,1,0
"Tetraethylammonium",0,1,1,0
"Tetrodotoxin",0,1,1,0
"Thalidomide",0,1,1,0
"Thapsigargin",0,1,1,0
"Therapeutic_Corynebacterium_Parvum",0,1,1,0
"Thiamylal",0,1,1,0
"Thioglycolates",0,1,1,0
"Thiopental",0,1,1,0
"Thromboembolic_event",0,1,1,0
"Thromboembolic_pulmonary_hypertension",0,1,1,0
"Thromboplastin",0,1,1,0
"Intestinal_infarction",1,0,1,0
"Thrombosis_of_cerebral_veins",0,1,1,0
"Thromboxane_A2",0,1,1,0
"Thromboxanes",0,1,1,0
"Thyroid_Hormones",0,1,1,0
"Tobacco",0,1,1,0
"Tolylene_Diisocyanate",0,1,1,0
"Toxoplasmosis",0,1,1,0
"Transesophageal_cardiac_pacing_procedure",0,1,1,0
"Transfusion_related_acute_lung_injury",0,1,1,0
"Transgenes",0,1,1,0
"Trauma_chest",0,1,1,0
"Dysfunction_pituitary",1,0,1,0
"Trichloroethylene",0,1,1,0
"Trinitrobenzenesulfonic_Acid",0,1,1,0
"Trinucleotide_Repeat_Expansion",0,1,1,0
"Trinucleotide_Repeats",0,1,1,0
"Trisomy",0,1,1,0
"Tropheryma_whipplei",0,1,1,0
"Trypanosoma_cruzi",0,1,1,0
"Tuberculosis_Meningeal",0,1,1,0
"Tuberculosis_Pulmonary",0,1,1,0
"Tumor_Antigens",0,1,1,0
"Tumor_Necrosis_Factor_Ligand_Superfamily_Member_6_FASLG",0,1,1,0
"Tumor_Promoters",0,1,1,0
"Tumor_Suppressor_Genes",0,1,1,0
"Tumors_of_Adrenal_Cortex",0,1,1,0
"Turpentine",0,1,1,0
"Tyramine",0,1,1,0
"Unilateral_hyperplasia",0,1,1,0
"Unilateral_nephrectomy",0,1,1,0
"Unilateral_renal_artery_stenosis",0,1,1,0
"Unstable_angina",0,1,1,0
"Upper_gastrointestinal_hemorrhage",0,1,1,0
"Uranium",0,1,1,0
"Uranyl_Nitrate",0,1,1,0
"Urate_crystals",0,1,1,0
"Ureterolithiasis",0,1,1,0
"Ureteropelvic_junction_obstruction",0,1,1,0
"Uridine_Triphosphate",0,1,1,0
"Ustilago_maydis",0,1,1,0
"Uterine_Rupture",0,1,1,0
"VEGFA",0,1,1,0
"Valproate",0,1,1,0
"Valvular_regurgitation",0,1,1,0
"Vanadates",0,1,1,0
"Vanadium",0,1,1,0
"Vasoactive_Intestinal_Peptide",0,1,1,0
"Vecuronium",0,1,1,0
"Venous_Thromboembolism",0,1,1,0
"Venous_occlusion",0,1,1,0
"Ventricle_rupture",0,1,1,0
"Ventricular_hemorrhage",0,1,1,0
"Verapamil",0,1,1,0
"Vesico_Ureteral_Reflux",0,1,1,0
"Viral_myocarditis",0,1,1,0
"Zoonoses",0,1,1,0
"Vitamin_A",0,1,1,0
"Vitamin_B_12_Deficiency",0,1,1,0
"Vitamin_D",0,1,1,0
"Hypocalcemia",1,0,1,0
"Vitamin_E",0,1,1,0
"Vitamin_K_Deficiency",0,1,1,0
"WDTC1",0,1,1,0
"Hydration",1,0,1,0
"Transformation_function",1,0,1,0
"Vitality",1,0,1,0
"Wheezing",0,1,1,0
"Aneurysm_False",1,0,1,0
"Ankylosis",1,0,1,0
"Bony_defect",1,0,1,0
"Brain_Death",1,0,1,0
"Carotid_Cavernous_Sinus_Fistula",1,0,1,0
"Cyst",1,0,1,0
"Esophageal_Perforation",1,0,1,0
"Hernia_Diaphragmatic",1,0,1,0
"Mediastinal_Emphysema",1,0,1,0
"Pain_Postoperative",1,0,1,0
"Pneumocephalus",1,0,1,0
"Thyroid_Crisis",1,0,1,0
"X_Acute_myocarditis_unspecified",0,1,1,0
"X_Chronic_viral_hepatitis_unspecified",0,1,1,0
"X_Unspecified_osteoporosis_with_pathological_fracture",0,1,1,0
"Xanthine_Oxidase",0,1,1,0
"Zidovudine",0,1,1,0
"Zinc_deficiency",1,0,1,0
"adduct",0,1,1,0
"oocyte_maturation",1,0,1,0
"alpha_Amino_3_hydroxy_5_methyl_4_isoxazolepropionic_Acid",0,1,1,0
"alpha_beta_methyleneadenosine_5_triphosphate",0,1,1,0
"alpha_naphthyl_thiourea",0,1,1,0
"alpha_synuclein_gene",0,1,1,0
"anemia_profound",0,1,1,0
"angiotensin_converting_enzyme_2",0,1,1,0
"antagonists",0,1,1,0
"anticoagulation",0,1,1,0
"aorta_constriction",0,1,1,0
"ascorbate",0,1,1,0
"associated_disease",0,1,1,0
"beta_catenin",0,1,1,0
"beta_site_APP_cleaving_enzyme_1_BACE1",0,1,1,0
"bortezomib",0,1,1,0
"c_myc_Genes_MYC",0,1,1,0
"camptothecin_11",0,1,1,0
"capecitabine",0,1,1,0
"carbachol",0,1,1,0
"cardiac_event",0,1,1,0
"caspase",0,1,1,0
"caspase_3",0,1,1,0
"cefepime",0,1,1,0
"chemosensitization_potentiation",0,1,1,0
"cobaltous_chloride",0,1,1,0
"colloidal_silver",0,1,1,0
"coumarin",0,1,1,0
"cumene_hydroperoxide",0,1,1,0
"cyclopiazonic_acid",0,1,1,0
"cylindrospermopsin",0,1,1,0
"Inflammation_allergic",1,0,1,0
"desflurane",0,1,1,0
"desoxycorticosterone_acetate",0,1,1,0
"dimazine",0,1,1,0
"docetaxel",0,1,1,0
"efavirenz",0,1,1,0
"epigallocatechin_gallate",0,1,1,0
"ferric_chloride",0,1,1,0
"ferric_nitrilotriacetate",0,1,1,0
"fluoropyrimidine",0,1,1,0
"gamma_Aminobutyric_Acid",0,1,1,0
"Azoospermia_Nonobstructive",1,0,1,0
"gentamicin",0,1,1,0
"ghrelin",0,1,1,0
"glycation",0,1,1,0
"granzyme_B_GZMB",0,1,1,0
"graphene_oxide",0,1,1,0
"human_herpesvirus_8",0,1,1,0
"human_papillomavirus",0,1,1,0
"hydroquinone",0,1,1,0
"hydroxyurea",0,1,1,0
"imiquimod",0,1,1,0
"Immune_Mediated_Adverse_Reaction",1,0,1,0
"insulinoma",0,1,1,0
"interleukin_23",0,1,1,0
"irinotecan",0,1,1,0
"juglone",0,1,1,0
"lambda_Carrageenan",0,1,1,0
"lead_nitrate",0,1,1,0
"leptin_receptor_LEPR",0,1,1,0
"lipid_mediator",0,1,1,0
"malondialdehyde",0,1,1,0
"mancozeb",0,1,1,0
"mecarzole",0,1,1,0
"methylurea",0,1,1,0
"metronidazole",0,1,1,0
"microcystin_LR",0,1,1,0
"monocrotaline_pyrrole",0,1,1,0
"monohydrate",0,1,1,0
"motilin_MLN",0,1,1,0
"nitrosobenzylmethylamine",0,1,1,0
"oxaliplatin",0,1,1,0
"parathyroid_hormone_related_protein",0,1,1,0
"pemetrexed",0,1,1,0
"perfluorooctane_sulfonate",0,1,1,0
"perforin",0,1,1,0
"phthalates",0,1,1,0
"potassium_chloride",0,1,1,0
"potassium_oxonate",0,1,1,0
"proctolin",0,1,1,0
"pulmonary_complications",0,1,1,0
"Phagocytosis",1,0,1,0
"cell_activation",1,0,1,0
"receptor_for_advanced_glycation_endproducts",0,1,1,0
"remifentanil",0,1,1,0
"resistance_education",0,1,1,0
"resistin_RETN",0,1,1,0
"resveratrol",0,1,1,0
"ripening",0,1,1,0
"ropivacaine",0,1,1,0
"sarcoma_virus",0,1,1,0
"senktide",0,1,1,0
"sephadex",0,1,1,0
"sphingosine_1_phosphate",0,1,1,0
"tat_Genes_TAT",0,1,1,0
"temozolomide",0,1,1,0
"thiopurine",0,1,1,0
"titanium_dioxide",0,1,1,0
"topical_application",0,1,1,0
"trastuzumab",0,1,1,0
"tributyltin",0,1,1,0
"ubiquitin_protein_ligase",0,1,1,0
"uranyl_acetate",0,1,1,0
"urotensin_II",0,1,1,0
"vancomycin",0,1,1,0
"vascular_factor",0,1,1,0
"1_Naphthylisothiocyanate",0,0,0,0
"8_Hydroxy_2_di_n_propylamino_tetralin",0,0,0,0
"AOD_use",0,0,0,0
"Abdominal_Pain",0,0,0,0
"Abortion_Induced",0,0,0,0
"Abuse",0,0,0,0
"Acanthamoeba",0,0,0,0
"Accidents",0,0,0,0
"Adrenergic_beta_Antagonists",0,0,0,0
"Aeromonas",0,0,0,0
"Aeromonas_hydrophila",0,0,0,0
"Aerosols",0,0,0,0
"African_Swine_Fever_Virus",0,0,0,0
"Dermatitis",0,0,0,0
"Hemorrhagic_Fevers_Viral",0,0,0,0
"Torsades_de_Pointes",0,0,0,0
"leukemia",0,0,0,0
"Alleles",0,0,0,0
"Allergic_rhinitis_NOS",0,0,0,0
"Allopurinol",0,0,0,0
"Alphavirus",0,0,0,0
"Alternaria_alternata",0,0,0,0
"Alternative_Splicing",0,0,0,0
"Amoxicillin_Potassium_Clavulanate_Combination",0,0,0,0
"Amplification",0,0,0,0
"Analgesics_Opioid",0,0,0,0
"Anaplasma_phagocytophilum",0,0,0,0
"Androgen_therapy",0,0,0,0
"Anesthesia_procedures",0,0,0,0
"Angiogenesis",0,0,0,0
"Anti_Anxiety_Agents",0,0,0,0
"Anticholinergic_Agents",0,0,0,0
"Anticoagulant_therapy",0,0,0,0
"Antidepressive_Agents",0,0,0,0
"Antidepressive_Agents_Tricyclic",0,0,0,0
"Antifungal_Agents",0,0,0,0
"Antihistamines",0,0,0,0
"Antineutrophil_Cytoplasmic_Antibodies",0,0,0,0
"Antitubercular_Agents",0,0,0,0
"Appendicitis",0,0,0,0
"Aquatic_environment",0,0,0,0
"Arboviruses",0,0,0,0
"Arenavirus",0,0,0,0
"Arthrodermataceae",0,0,0,0
"Arthroplasty_Replacement_Knee",0,0,0,0
"Arthropods",0,0,0,0
"Asbestos_exposure",0,0,0,0
"Ascomycota",0,0,0,0
"Ascorbic_Acid_Deficiency",0,0,0,0
"Aspergillus",0,0,0,0
"Aspergillus_fumigatus",0,0,0,0
"Aspergillus_species",0,0,0,0
"Astrovirus",0,0,0,0
"Asymptomatic",0,0,0,0
"Attention_deficit_hyperactivity_disorder",0,0,0,0
"Atypical_Mycobacteria",0,0,0,0
"Atypical_antipsychotic",0,0,0,0
"Autism_spectrum_disorder",0,0,0,0
"Autistic_Disorder",0,0,0,0
"Autoimmune_Response",0,0,0,0
"Autopsy",0,0,0,0
"Avian_influenza_virus_highly_pathogenic",0,0,0,0
"Bacillus_anthracis",0,0,0,0
"Bacteria_Anaerobic",0,0,0,0
"Bacterial_Toxins",0,0,0,0
"Balloon_dilatation_catheter",0,0,0,0
"Bands",0,0,0,0
"Bartonella",0,0,0,0
"Bartonella_henselae",0,0,0,0
"Basidiomycota",0,0,0,0
"Basis",0,0,0,0
"Batrachochytrium_dendrobatidis",0,0,0,0
"Beak_and_feather_disease_virus",0,0,0,0
"Begomovirus",0,0,0,0
"Benzodiazepines",0,0,0,0
"Beriberi",0,0,0,0
"Beta_hemolytic_streptococcus",0,0,0,0
"Bezoars",0,0,0,0
"Bile_Salts",0,0,0,0
"Biliary_calculi",0,0,0,0
"Biological_Factors",0,0,0,0
"Biological_Models",0,0,0,0
"Biological_Products",0,0,0,0
"Biopsy",0,0,0,0
"Bipolar_Disorder",0,0,0,0
"Blood_Transfusion",0,0,0,0
"Bluetongue_virus",0,0,0,0
"Bone_Wires",0,0,0,0
"Bone_plates",0,0,0,0
"Bontoxilysin",0,0,0,0
"Borg_Category_Ratio_10_Perceived_Exertion_Score_5",0,0,0,0
"Borna_disease_virus",0,0,0,0
"Borrelia",0,0,0,0
"Botryosphaeria_dothidea",0,0,0,0
"Botrytis_cinerea",0,0,0,0
"Botulinum_Toxins",0,0,0,0
"Brain_Concussion",0,0,0,0
"Brucella",0,0,0,0
"Brucellosis",0,0,0,0
"Bunyaviridae",0,0,0,0
"Burkholderia_pseudomallei",0,0,0,0
"Bursaphelenchus_xylophilus",0,0,0,0
"CD8B1_gene_CD8B",0,0,0,0
"Caerulein",0,0,0,0
"Campylobacter",0,0,0,0
"Campylobacter_jejuni",0,0,0,0
"Cancer_Predisposing_Gene",0,0,0,0
"Cancer_Treatment",0,0,0,0
"Candida_species",0,0,0,0
"Candidatus_Liberibacter_asiaticus",0,0,0,0
"Cannulation",0,0,0,0
"Carbamazepine",0,0,0,0
"Carcinoid_Tumor",0,0,0,0
"Carpal_Tunnel_Syndrome",0,0,0,0
"Cataract_Extraction",0,0,0,0
"Catheterization_Central_Venous",0,0,0,0
"Celiac_Disease",0,0,0,0
"Cesarean_section",0,0,0,0
"Cestoda",0,0,0,0
"Chemotherapy_Oncologic_Procedure",0,0,0,0
"Chikungunya_virus",0,0,0,0
"Chlamydia",0,0,0,0
"Chlorine",0,0,0,0
"Cholecystectomy_Laparoscopic",0,0,0,0
"Choledocholithiasis",0,0,0,0
"Cholesteatoma",0,0,0,0
"Chromosomal_translocation",0,0,0,0
"Chromosome_abnormality",0,0,0,0
"Chronic_Lymphocytic_Leukemia",0,0,0,0
"Chronic_metabolic_disorder",0,0,0,0
"Classical_swine_fever_virus",0,0,0,0
"Clostridium",0,0,0,0
"Clostridium_difficile",0,0,0,0
"Clostridium_perfringens",0,0,0,0
"Coccidia",0,0,0,0
"Coccidioides",0,0,0,0
"Codon_Nonsense",0,0,0,0
"Colletotrichum",0,0,0,0
"Colletotrichum_gloeosporioides",0,0,0,0
"Combined_Modality_Therapy",0,0,0,0
"Comorbidity",0,0,0,0
"Compression",0,0,0,0
"Concretion_of_intestine",0,0,0,0
"Connexins",0,0,0,0
"Copy_Number_Polymorphism",0,0,0,0
"Coronary_Artery_Bypass_Surgery",0,0,0,0
"Coronavirus_Feline",0,0,0,0
"Cosmetic_procedure",0,0,0,0
"Coxiella_burnetii",0,0,0,0
"Coxsackie_Viruses",0,0,0,0
"Crosstalk",0,0,0,0
"Cryptococcus",0,0,0,0
"Cryptococcus_neoformans",0,0,0,0
"Cryptosporidium",0,0,0,0
"Cryptosporidium_parvum",0,0,0,0
"Culicidae",0,0,0,0
"Current_Therapy",0,0,0,0
"Cyclooxygenase_2_Inhibitors",0,0,0,0
"DNA_Methylation",0,0,0,0
"DNA_Repair",0,0,0,0
"DNA_Viruses",0,0,0,0
"Deceleration",0,0,0,0
"Deep_Brain_Stimulation",0,0,0,0
"Dengue_Virus",0,0,0,0
"Destructive_procedure_surgical",0,0,0,0
"Detection",0,0,0,0
"Deviated_nasal_septum",0,0,0,0
"Dhori_virus",0,0,0,0
"Diagnostic_radiologic_examination",0,0,0,0
"Diagnostic_tests",0,0,0,0
"Diarrhea_Viruses_Bovine_Viral",0,0,0,0
"Did_not_receive_therapy_or_drug_for",0,0,0,0
"Dietary_Supplements",0,0,0,0
"Differential_Diagnosis",0,0,0,0
"Dinitrochlorobenzene",0,0,0,0
"Diphosphonates",0,0,0,0
"Direct_Lytic_Factors",0,0,0,0
"Direct_trauma",0,0,0,0
"Disasters",0,0,0,0
"Abdomen_Acute",0,0,0,0
"Acute_abdominal_pain",0,0,0,0
"Arthralgia",0,0,0,0
"Back_Pain",0,0,0,0
"Chronic_cough",0,0,0,0
"Chronic_diarrhea",0,0,0,0
"Conductive_hearing_loss",0,0,0,0
"Constipation",0,0,0,0
"Discomfort",0,0,0,0
"Disintegration",0,0,0,0
"Dizziness",0,0,0,0
"Exanthema",0,0,0,0
"Female_infertility",0,0,0,0
"Fertility",0,0,0,0
"Fever_of_Unknown_Origin",0,0,0,0
"Hypothyroidism",0,0,0,0
"Icterus",0,0,0,0
"Infectious_bovine_keratoconjunctivitis",0,0,0,0
"Intermittent_Claudication",0,0,0,0
"Introduction_procedure",0,0,0,0
"Low_Back_Pain",0,0,0,0
"Lymphatic_Diseases",0,0,0,0
"Nodule",0,0,0,0
"Pelvic_Pain",0,0,0,0
"Screening_procedure",0,0,0,0
"Severe_pain",0,0,0,0
"Severe_visual_impairment",0,0,0,0
"Shoulder_Pain",0,0,0,0
"Skin_lesion",0,0,0,0
"Sleeplessness",0,0,0,0
"Sterility",0,0,0,0
"Superficial_ulcer",0,0,0,0
"Vertigo",0,0,0,0
"Weakness",0,0,0,0
"patient_care",0,0,0,0
"Dislocations",0,0,0,0
"Distemper_Virus_Canine",0,0,0,0
"Double_Stranded_DNA_Virus",0,0,0,0
"Drainage_procedure",0,0,0,0
"Drug_abuse",0,0,0,0
"Drug_vehicle",0,0,0,0
"Dysregulated_host_response",0,0,0,0
"EHEC_Escherichia_coli",0,0,0,0
"Early_Diagnosis",0,0,0,0
"Earthquakes",0,0,0,0
"Ebola_virus",0,0,0,0
"Echinococcosis",0,0,0,0
"Echinococcus_granulosus",0,0,0,0
"Echinococcus_multilocularis",0,0,0,0
"Ehrlichia",0,0,0,0
"Electricity",0,0,0,0
"Electroconvulsive_Therapy",0,0,0,0
"Electromagnetic_Energy",0,0,0,0
"Embryonic_Mosaic",0,0,0,0
"Encephalomyelitis_Virus_Murine_Theiler",0,0,0,0
"Endocrine_therapy",0,0,0,0
"Endoleak",0,0,0,0
"Energy_Physics",0,0,0,0
"Enlargement_procedure",0,0,0,0
"Entamoeba_histolytica",0,0,0,0
"Enterobacteriaceae",0,0,0,0
"Enterococcus",0,0,0,0
"Enterohemorrhagic_E_coli",0,0,0,0
"Enteropathogenic_Escherichia_coli",0,0,0,0
"Enterovirus",0,0,0,0
"Enterovirus_Infections",0,0,0,0
"Environmental_Exposure",0,0,0,0
"Environmental_Pollution",0,0,0,0
"Environmental_Stress",0,0,0,0
"Environmental_Tobacco_Smoke",0,0,0,0
"Eosinophilic_esophagitis",0,0,0,0
"Epidermal_growth_factor_receptor_inhibitor",0,0,0,0
"Epigenetic_Process",0,0,0,0
"Epitopes",0,0,0,0
"Epstein_Barr_Virus_Infections",0,0,0,0
"Erwinia_amylovora",0,0,0,0
"Escherichia_coli_Infections",0,0,0,0
"Escherichia_coli_O157",0,0,0,0
"Estrogenic",0,0,0,0
"Etiologic_Agent",0,0,0,0
"Eukaryota",0,0,0,0
"Evolution",0,0,0,0
"Exploration_procedure",0,0,0,0
"Extracorporeal_Membrane_Oxygenation",0,0,0,0
"Extraction",0,0,0,0
"FGF23",0,0,0,0
"Family_Picornaviridae",0,0,0,0
"Fasciola_hepatica",0,0,0,0
"Feces",0,0,0,0
"Fibroblast_Growth_Factor",0,0,0,0
"Fibroblast_Growth_Factor_2",0,0,0,0
"Filaria_bancrofti",0,0,0,0
"Filarioidea",0,0,0,0
"Flavivirus",0,0,0,0
"Floxacillin",0,0,0,0
"Fluoxetine",0,0,0,0
"Follicle_Stimulating_Hormone",0,0,0,0
"Food_Allergy",0,0,0,0
"Foot_and_Mouth_Disease_Virus",0,0,0,0
"Founder_Effect",0,0,0,0
"Fracture_Fixation_Internal",0,0,0,0
"Francisella_tularensis",0,0,0,0
"Freezing",0,0,0,0
"Fruit",0,0,0,0
"Functional_RNA",0,0,0,0
"Fecal_Incontinence",0,0,0,0
"Fungi_Filamentous",0,0,0,0
"Fusarium",0,0,0,0
"Fusarium_graminearum",0,0,0,0
"Fusarium_moniliforme_antigen",0,0,0,0
"Fusarium_oxysporum",0,0,0,0
"Fusarium_solani",0,0,0,0
"GAL",0,0,0,0
"G_Protein_Coupled_Receptors",0,0,0,0
"Ganoderma_boninense",0,0,0,0
"Gastroparesis",0,0,0,0
"Geminiviridae",0,0,0,0
"Gene_Deletion",0,0,0,0
"Gene_Environment_Interaction",0,0,0,0
"Gene_Expression",0,0,0,0
"Gene_Expression_Regulation",0,0,0,0
"Gene_function",0,0,0,0
"General_Anesthesia",0,0,0,0
"Adenomatous_Polyposis_Coli",0,0,0,0
"Autosomal_dominant_retinitis_pigmentosa",0,0,0,0
"Autosomal_recessive_retinitis_pigmentosa",0,0,0,0
"Cell_division",0,0,0,0
"Congenital_cataract",0,0,0,0
"Dwarfism",0,0,0,0
"Frontotemporal_Lobar_Degeneration",0,0,0,0
"Hereditary_Malignant_Neoplasm",0,0,0,0
"Intellectual_Disability",0,0,0,0
"Intellectual_functioning_disability",0,0,0,0
"Leukemia_Myelocytic_Acute",0,0,0,0
"Metabolic_Detoxication_Drug",0,0,0,0
"Mutant",0,0,0,0
"Myopia",0,0,0,0
"Neural_Tube_Defects",0,0,0,0
"Neurodevelopmental_disorder",0,0,0,0
"Sterility_Male",0,0,0,0
"biofilm_formation",0,0,0,0
"Genital_lesion",0,0,0,0
"Genome",0,0,0,0
"Genome_Human",0,0,0,0
"Genomic_Imprinting",0,0,0,0
"Genus_Lentivirus_group",0,0,0,0
"Genus_Mycobacterium",0,0,0,0
"Genus_Phlebovirus",0,0,0,0
"Giardia_lamblia",0,0,0,0
"Global_Warming",0,0,0,0
"Globalization",0,0,0,0
"Glycine",0,0,0,0
"Glycoproteins",0,0,0,0
"Goiter",0,0,0,0
"Gonadal_Steroid_Hormones",0,0,0,0
"Gram_Positive_Bacteria",0,0,0,0
"Gram_negative_bacillus",0,0,0,0
"Granulocyte_Macrophage_Colony_Stimulating_Factor",0,0,0,0
"Graves_Disease",0,0,0,0
"HM13_gene_HM13",0,0,0,0
"Haemophilus_influenzae_type_b_bacteria",0,0,0,0
"Hantavirus",0,0,0,0
"Haploinsufficiency",0,0,0,0
"Has_difficulty_doing_qualifier_value",0,0,0,0
"Heat_Stroke",0,0,0,0
"Helminthiasis",0,0,0,0
"Hemorrhagic_Fever_Virus_Crimean_Congo",0,0,0,0
"Hemostasis_procedure",0,0,0,0
"Hendra_Virus",0,0,0,0
"Heparin_Low_Molecular_Weight",0,0,0,0
"Hepatitis_E_virus",0,0,0,0
"Hernia_of_abdominal_cavity",0,0,0,0
"Herpes_Simplex_Infections",0,0,0,0
"Herpes_Zoster_Ophthalmicus",0,0,0,0
"Herpesvirus_1_Suid",0,0,0,0
"Herpesvirus_6_Human",0,0,0,0
"Hip_Replacement_Total",0,0,0,0
"Homologous_Gene",0,0,0,0
"Host_organism",0,0,0,0
"Human_Metapneumovirus",0,0,0,0
"Human_T_lymphotropic_virus_1",0,0,0,0
"Human_herpesvirus_3",0,0,0,0
"Human_respiratory_syncytial_virus",0,0,0,0
"Human_virus",0,0,0,0
"Hydrochloric_Acid",0,0,0,0
"Ice",0,0,0,0
"Imbrication_procedure",0,0,0,0
"Immunodeficiency_Virus_Feline",0,0,0,0
"Immunoglobulins",0,0,0,0
"Immunologic_Factors",0,0,0,0
"Immunotherapy",0,0,0,0
"Indicators",0,0,0,0
"Infectious_bursal_disease_virus",0,0,0,0
"Infectious_hematopoietic_necrosis_virus",0,0,0,0
"Infectious_salmon_anemia_virus",0,0,0,0
"Influenza_A_Virus_Avian",0,0,0,0
"Influenza_A_Virus_H1N1_Subtype",0,0,0,0
"Injection_of_therapeutic_agent",0,0,0,0
"Carpal_instability",0,0,0,0
"Choroidal_Neovascularization",0,0,0,0
"Corneal_Neovascularization",0,0,0,0
"Gliosis",0,0,0,0
"Sclerosis",0,0,0,0
"Vocal_Cord_Paralysis",0,0,0,0
"Injury_due_to_exposure_to_external_cause",0,0,0,0
"Injury_wounds",0,0,0,0
"Insecta",0,0,0,0
"Interferon_Alpha_Human_IFNA1",0,0,0,0
"Interferon_alpha",0,0,0,0
"Interleukin_10",0,0,0,0
"Interleukin_3",0,0,0,0
"Intestinal_Diseases_Parasitic",0,0,0,0
"Intracellular_parasite",0,0,0,0
"Intrauterine_Devices",0,0,0,0
"Intubation",0,0,0,0
"Iridovirus",0,0,0,0
"Irritation",0,0,0,0
"Isolate_microorganism",0,0,0,0
"JC_Virus",0,0,0,0
"Japanese_encephalitis_virus",0,0,0,0
"Klebsiella_pneumonia_bacterium",0,0,0,0
"Laceration",0,0,0,0
"Lactose",0,0,0,0
"Lactose_Intolerance",0,0,0,0
"Lamins",0,0,0,0
"Large_prostate",0,0,0,0
"Larva",0,0,0,0
